context;source;city_id;province_id;date (DD/MM/YY HH.mm.ss)
bupati kabupaten sumbawa barat tidak memberikan pelayanan;ombudsman;5207;52;02/06/14 11.49.00
panitra pengadilan tinggi jakarta selatan penundaan berlarut;ombudsman;3171;31;02/06/14 12.15.00
irektorat pembina pendidikan dan tenaga pendidik kementerian pendidikan dan kebudayaan tidak memberikan pelayanan;ombudsman;3173;31;02/06/14 14.15.00
kepala penyidik reskrim tidak kompeten;ombudsman;1407;14;11/06/14 09.00.00
ketua penundaan berlarut;ombudsman;1171;11;24/06/14 14.45.00
ketua kpu provinsi jawa timur tidak memberikan pelayanan;ombudsman;3578;35;26/06/14 12.56.00
kepala dinas cipta karya dan tata ruang kota surabaya tidak memberikan pelayanan;ombudsman;3578;35;26/06/14 13.06.00
kepala dinas cipta karya dan tata ruang kota surabaya penundaan berlarut;ombudsman;3578;35;26/06/14 13.14.00
camat panyipatan penyalahgunaan wewenang;ombudsman;6301;63;02/07/14 08.12.00
kepala badan pemberdayaan masyarakat dan pemerintahan desa kabupaten tanah bumbu tidak memberikan pelayanan;ombudsman;6310;63;02/07/14 08.15.00
kepala tidak memberikan pelayanan;ombudsman;3211;32;25/09/14 22.28.00
rektor unsyiah tidak patut;ombudsman;1171;11;02/07/14 15.36.00
ketua tidak patut;ombudsman;1171;11;03/07/14 10.10.00
keplaa dinas pekerjaan umum kab. kotawaringin barat penundaan berlarut;ombudsman;6201;62;02/06/14 12.08.00
